Year,Round,Day,Date,Time,Home,H_PTS,Away,A_PTS,Referee/s,Stadium,Crowd,date_time,HomeWin,SOO,Home_w_percent,Away_w_percent,Period
2016,Round 26,Sat,Sep-3,3:00pm,St George Illawarra,28,Newcastle,26,"H. Perenara, M. Noyen",WIN Jubilee,8726,2016-09-03 15:00:00,1.0,False,0.391304347826087,0.06521739130434782,Post
2016,Round 26,Sun,Sep-4,6:30pm,Penrith,36,Manly Warringah,6,"G. Atkins, C. Sutton",Pepper Stadium,15411,2016-09-04 18:30:00,1.0,False,0.5652173913043478,0.34782608695652173,Post
2016,Round 26,Sun,Sep-4,6:00pm,Warriors,18,Parramatta,40,"A. Gee, G. Reynolds",Mt Smart,11129,2016-09-04 18:00:00,0.0,False,0.43478260869565216,0.5217391304347826,Post
2016,Round 26,Sun,Sep-4,2:00pm,Wests Tigers,10,Canberra,52,"J. Maxwell, C. James",Leichhardt,18634,2016-09-04 14:00:00,0.0,False,0.4782608695652174,0.717391304347826,Post
2016,Qualif Final,Fri,Sep-9,7:55pm,Brisbane,44,Gold Coast Titans,28,"G. Sutton, G. Badger",Suncorp,43170,2016-09-09 19:55:00,1.0,False,0.625,0.4791666666666667,Finals
2016,Qualif Final,Sat,Sep-10,5:35pm,Canberra,14,Cronulla,16,"M. Cecchin, A. Shortall",GIO Stadium,25592,2016-09-10 17:35:00,0.0,False,0.7291666666666666,0.7291666666666666,Finals
2016,Qualif Final,Sat,Sep-10,7:55pm,Melbourne,16,North Queensland,10,"B. Cummins, G. Atkins",AAMI Park,21233,2016-09-10 19:55:00,1.0,False,0.7916666666666666,0.625,Finals
2016,Qualif Final,Sun,Sep-11,4:10pm,Penrith,28,Canterbury,12,"J. Maxwell, C. James",Allianz,22631,2016-09-11 16:10:00,1.0,False,0.5833333333333334,0.5833333333333334,Finals
2016,Semi Final,Fri,Sep-16,7:55pm,North Queensland,26,Brisbane,20,"M. Cecchin, A. Shortall",1300SMILES,23804,2016-09-16 19:55:00,1.0,False,0.6,0.64,Finals
2016,Semi Final,Sat,Sep-17,7:45pm,Canberra,22,Penrith,12,"B. Cummins, B. Sutton",GIO Stadium,21498,2016-09-17 19:45:00,1.0,False,0.7,0.6,Finals
2016,Prelim Final,Fri,Sep-23,7:55pm,Cronulla,32,North Queensland,20,"B. Cummins, G. Sutton",Allianz,36717,2016-09-23 19:55:00,1.0,False,0.74,0.6153846153846154,Finals
2016,Prelim Final,Sat,Sep-24,7:55pm,Melbourne,14,Canberra,12,"M. Cecchin, A. Shortall",AAMI Park,28161,2016-09-24 19:55:00,1.0,False,0.8,0.7115384615384616,Finals
2016,Grand Final,Sun,Oct-2,7:28pm,Cronulla,14,Melbourne,12,"M. Cecchin, B. Cummins",ANZ,83625,2016-10-02 19:28:00,1.0,False,0.75,0.8076923076923077,Finals
2017,Round 1,Thu,Mar-2,8:05pm,Cronulla,18,Brisbane,26,"M. Cecchin, A. Shortall",Southern Cross,11493,2017-03-02 20:05:00,0.0,False,0.5,0.5,Pre
2017,Round 1,Fri,Mar-3,6:00pm,Canterbury,6,Melbourne,12,"G. Sutton, M. Noyen",Belmore,8712,2017-03-03 18:00:00,0.0,False,0.5,0.5,Pre
2017,Round 1,Fri,Mar-3,8:05pm,South Sydney,18,Wests Tigers,34,"A. Klein, C. James",ANZ,16970,2017-03-03 20:05:00,0.0,False,0.5,0.5,Pre
2017,Round 1,Sat,Mar-4,8:00pm,Gold Coast Titans,18,Sydney,32,"G. Badger, J. Stone",CBUS,13933,2017-03-04 20:00:00,0.0,False,0.5,0.5,Pre
2017,Round 1,Sat,Mar-4,6:00pm,North Queensland,20,Canberra,16,"B. Cummins, C. Sutton",1300SMILES,17548,2017-03-04 18:00:00,1.0,False,0.5,0.5,Pre
2017,Round 1,Sat,Mar-4,4:30pm,St George Illawarra,42,Penrith,10,"H. Perenara, P. Gough",UOW Jubilee,7283,2017-03-04 16:30:00,1.0,False,0.5,0.5,Pre
2017,Round 1,Sun,Mar-5,4:00pm,Manly Warringah,12,Parramatta,20,"G. Atkins, C. Butler",Lottoland,11318,2017-03-05 16:00:00,0.0,False,0.5,0.5,Pre
2017,Round 1,Sun,Mar-5,4:00pm,Warriors,26,Newcastle,22,"D. Munro, A. Shortall",Mt Smart,13712,2017-03-05 16:00:00,1.0,False,0.5,0.5,Pre
2017,Round 2,Thu,Mar-9,8:05pm,Sydney,28,Canterbury,24,"B. Cummins, C. Sutton",Allianz,13505,2017-03-09 20:05:00,1.0,False,1.0,0.0,Pre
2017,Round 2,Fri,Mar-10,7:05pm,Brisbane,20,North Queensland,21,"M. Cecchin, A. Shortall",Suncorp,47703,2017-03-10 19:05:00,0.0,False,1.0,1.0,Pre
2017,Round 2,Fri,Mar-10,8:00pm,Warriors,10,Melbourne,26,"G. Atkins, C. Butler",Mt Smart,9811,2017-03-10 20:00:00,0.0,False,1.0,1.0,Pre
2017,Round 2,Sat,Mar-11,7:30pm,Canberra,16,Cronulla,42,"A. Klein, C. James",GIO Stadium,15807,2017-03-11 19:30:00,0.0,False,0.0,0.0,Pre
2017,Round 2,Sat,Mar-11,5:30pm,Manly Warringah,18,South Sydney,38,"G. Badger, J. Stone",Lottoland,10183,2017-03-11 17:30:00,0.0,False,0.0,0.0,Pre
2017,Round 2,Sat,Mar-11,3:00pm,Newcastle,34,Gold Coast Titans,26,"H. Perenara, P. Gough",McDonald Jones,12869,2017-03-11 15:00:00,1.0,False,0.0,0.0,Pre
2017,Round 2,Sun,Mar-12,6:30pm,St George Illawarra,16,Parramatta,34,"D. Munro, C. Sutton",WIN Stadium,16023,2017-03-12 18:30:00,0.0,False,1.0,1.0,Pre
2017,Round 2,Sun,Mar-12,4:00pm,Wests Tigers,2,Penrith,36,"G. Sutton, M. Noyen",Campbelltown,12232,2017-03-12 16:00:00,0.0,False,1.0,0.0,Pre
2017,Round 3,Thu,Mar-16,8:05pm,Melbourne,14,Brisbane,12,"G. Sutton, M. Noyen",AAMI Park,16334,2017-03-16 20:05:00,1.0,False,1.0,0.5,Pre
2017,Round 3,Fri,Mar-17,8:00pm,Canterbury,24,Warriors,12,"G. Badger, J. Stone",Forsyth Barr,10238,2017-03-17 20:00:00,1.0,False,0.0,0.5,Pre
2017,Round 3,Fri,Mar-17,8:05pm,Gold Coast Titans,26,Parramatta,14,"A. Klein, C. James",CBUS,11612,2017-03-17 20:05:00,1.0,False,0.0,1.0,Pre
2017,Round 3,Sat,Mar-18,4:30pm,Newcastle,18,South Sydney,24,"D. Munro, C. Sutton",McDonald Jones,15212,2017-03-18 16:30:00,0.0,False,0.5,0.5,Pre
2017,Round 3,Sat,Mar-18,8:00pm,North Queensland,8,Manly Warringah,30,"H. Perenara, P. Gough",1300SMILES,14763,2017-03-18 20:00:00,0.0,False,1.0,0.0,Pre
2017,Round 3,Sat,Mar-18,7:00pm,Penrith,12,Sydney,14,"G. Atkins, C. Butler",Pepper Stadium,11044,2017-03-18 19:00:00,0.0,False,0.5,1.0,Pre
2017,Round 3,Sun,Mar-19,4:00pm,Canberra,46,Wests Tigers,6,"M. Cecchin, A. Shortall",GIO Stadium,15628,2017-03-19 16:00:00,1.0,False,0.0,0.5,Pre
2017,Round 3,Sun,Mar-19,6:30pm,Cronulla,10,St George Illawarra,16,"B. Cummins, A. Gee",Southern Cross,14247,2017-03-19 18:30:00,0.0,False,0.5,0.5,Pre
2017,Round 4,Thu,Mar-23,8:05pm,South Sydney,6,Sydney,20,"G. Sutton, A. Shortall",ANZ,10479,2017-03-23 20:05:00,0.0,False,0.6666666666666666,1.0,Pre
2017,Round 4,Fri,Mar-24,7:05pm,Brisbane,13,Canberra,12,"A. Klein, A. Gee",Suncorp,29370,2017-03-24 19:05:00,1.0,False,0.3333333333333333,0.3333333333333333,Pre
2017,Round 4,Fri,Mar-24,6:00pm,Penrith,40,Newcastle,0,"H. Perenara, G. Reynolds",Pepper Stadium,10567,2017-03-24 18:00:00,1.0,False,0.3333333333333333,0.3333333333333333,Pre
2017,Round 4,Sat,Mar-25,8:05pm,Gold Coast Titans,26,North Queensland,32,"G. Atkins, M. Noyen",CBUS,17674,2017-03-25 20:05:00,0.0,False,0.3333333333333333,0.6666666666666666,Pre
2017,Round 4,Sat,Mar-25,4:30pm,Manly Warringah,36,Canterbury,0,"G. Badger, J. Stone",Lottoland,9610,2017-03-25 16:30:00,1.0,False,0.3333333333333333,0.3333333333333333,Pre
2017,Round 4,Sat,Mar-25,7:00pm,Parramatta,6,Cronulla,20,"M. Cecchin, C. James",ANZ,17003,2017-03-25 19:00:00,0.0,False,0.6666666666666666,0.3333333333333333,Pre
2017,Round 4,Sun,Mar-26,6:30pm,St George Illawarra,26,Warriors,12,"D. Munro, C. Sutton",UOW Jubilee,11608,2017-03-26 18:30:00,1.0,False,0.6666666666666666,0.3333333333333333,Pre
2017,Round 4,Sun,Mar-26,4:00pm,Wests Tigers,14,Melbourne,22,"B. Cummins, C. Butler",Leichhardt,12649,2017-03-26 16:00:00,0.0,False,0.3333333333333333,1.0,Pre
2017,Round 5,Thu,Mar-30,8:05pm,Canterbury,10,Brisbane,7,"M. Cecchin, C. James",ANZ,7412,2017-03-30 20:05:00,1.0,False,0.25,0.5,Pre
2017,Round 5,Fri,Mar-31,7:05pm,North Queensland,20,South Sydney,6,"G. Badger, J. Stone",1300SMILES,13671,2017-03-31 19:05:00,1.0,False,0.75,0.5,Pre
2017,Round 5,Fri,Mar-31,6:00pm,Sydney,12,Manly Warringah,18,"B. Cummins, C. Butler",Allianz,12376,2017-03-31 18:00:00,0.0,False,1.0,0.5,Pre
2017,Round 5,Sat,Apr-1,5:30pm,Canberra,30,Parramatta,18,"G. Sutton, A. Shortall",GIO Stadium,17653,2017-04-01 17:30:00,1.0,False,0.25,0.5,Pre
2017,Round 5,Sat,Apr-1,3:00pm,Cronulla,19,Newcastle,18,"G. Atkins, C. Sutton",Southern Cross,12838,2017-04-01 15:00:00,1.0,False,0.5,0.25,Pre
2017,Round 5,Sat,Apr-1,7:30pm,Melbourne,28,Penrith,6,"A. Klein, D. Munro",AAMI Park,15223,2017-04-01 19:30:00,1.0,False,1.0,0.5,Pre
2017,Round 5,Sun,Apr-2,4:00pm,Warriors,28,Gold Coast Titans,22,"A. Gee, G. Reynolds",Mt Smart,10263,2017-04-02 16:00:00,1.0,False,0.25,0.25,Pre
2017,Round 5,Sun,Apr-2,4:15pm,Wests Tigers,6,St George Illawarra,28,"H. Perenara, M. Noyen",ANZ,13172,2017-04-02 16:15:00,0.0,False,0.25,0.75,Pre
2017,Round 6,Thu,Apr-6,7:50pm,Brisbane,32,Sydney,8,"G. Sutton, A. Shortall",Suncorp,30376,2017-04-06 19:50:00,1.0,False,0.4,0.8,Pre
2017,Round 6,Fri,Apr-7,6:00pm,Newcastle,12,Canterbury,22,"A. Gee, G. Reynolds",McDonald Jones,16929,2017-04-07 18:00:00,0.0,False,0.2,0.4,Pre
2017,Round 6,Fri,Apr-7,7:50pm,Penrith,20,South Sydney,21,"B. Cummins, D. Munro",Pepper Stadium,15535,2017-04-07 19:50:00,0.0,False,0.4,0.4,Pre
2017,Round 6,Sat,Apr-8,5:30pm,Gold Coast Titans,16,Canberra,42,"A. Klein, C. Butler",CBUS,12390,2017-04-08 17:30:00,0.0,False,0.2,0.4,Pre
2017,Round 6,Sat,Apr-8,3:00pm,Manly Warringah,10,St George Illawarra,35,"G. Badger, C. James",Lottoland,11654,2017-04-08 15:00:00,0.0,False,0.6,0.8,Pre
2017,Round 6,Sat,Apr-8,7:30pm,North Queensland,16,Wests Tigers,26,"G. Atkins, C. Sutton",1300SMILES,15424,2017-04-08 19:30:00,0.0,False,0.8,0.2,Pre
2017,Round 6,Sun,Apr-9,4:00pm,Melbourne,2,Cronulla,11,"M. Cecchin, B. Sutton",AAMI Park,12694,2017-04-09 16:00:00,0.0,False,1.0,0.6,Pre
2017,Round 6,Sun,Apr-9,2:00pm,Warriors,22,Parramatta,10,"H. Perenara, M. Noyen",Mt Smart,13526,2017-04-09 14:00:00,1.0,False,0.4,0.4,Pre
2017,Round 7,Fri,Apr-14,7:50pm,Brisbane,24,Gold Coast Titans,22,"G. Atkins, C. Sutton",Suncorp,34592,2017-04-14 19:50:00,1.0,False,0.5,0.16666666666666666,Pre
2017,Round 7,Fri,Apr-14,4:00pm,Canterbury,24,South Sydney,9,"M. Cecchin, A. Shortall",ANZ,35984,2017-04-14 16:00:00,1.0,False,0.5,0.5,Pre
2017,Round 7,Fri,Apr-14,6:00pm,Newcastle,6,Sydney,24,"G. Badger, C. James",McDonald Jones,21412,2017-04-14 18:00:00,0.0,False,0.16666666666666666,0.6666666666666666,Pre
2017,Round 7,Sat,Apr-15,5:30pm,Canberra,20,Warriors,8,"A. Gee, G. Reynolds",GIO Stadium,13996,2017-04-15 17:30:00,1.0,False,0.5,0.5,Pre
2017,Round 7,Sat,Apr-15,3:00pm,Manly Warringah,26,Melbourne,30,"A. Klein, C. Butler",Lottoland,10144,2017-04-15 15:00:00,0.0,False,0.5,0.8333333333333334,Pre
2017,Round 7,Sat,Apr-15,7:30pm,St George Illawarra,28,North Queensland,22,"H. Perenara, M. Noyen",WIN Stadium,13886,2017-04-15 19:30:00,1.0,False,0.8333333333333334,0.6666666666666666,Pre
2017,Round 7,Sun,Apr-16,4:00pm,Penrith,2,Cronulla,28,"G. Sutton, P. Gough",Pepper Stadium,15780,2017-04-16 16:00:00,0.0,False,0.3333333333333333,0.6666666666666666,Pre
2017,Round 7,Mon,Apr-17,4:00pm,Parramatta,26,Wests Tigers,22,"B. Cummins, D. Munro",ANZ,28249,2017-04-17 16:00:00,1.0,False,0.3333333333333333,0.3333333333333333,Pre
2017,Round 8,Fri,Apr-21,6:00pm,Canberra,18,Manly Warringah,20,"G. Atkins, C. Sutton",GIO Stadium,15976,2017-04-21 18:00:00,0.0,False,0.5714285714285714,0.42857142857142855,Pre
2017,Round 8,Fri,Apr-21,7:50pm,South Sydney,24,Brisbane,25,"A. Klein, C. Butler",ANZ,11083,2017-04-21 19:50:00,0.0,False,0.42857142857142855,0.5714285714285714,Pre
2017,Round 8,Sat,Apr-22,7:30pm,Cronulla,12,Gold Coast Titans,16,"H. Perenara, C. James",Southern Cross,12397,2017-04-22 19:30:00,0.0,False,0.7142857142857143,0.14285714285714285,Pre
2017,Round 8,Sat,Apr-22,5:30pm,North Queensland,24,Newcastle,12,"A. Gee, G. Reynolds",1300SMILES,13878,2017-04-22 17:30:00,1.0,False,0.5714285714285714,0.14285714285714285,Pre
2017,Round 8,Sat,Apr-22,3:00pm,Parramatta,18,Penrith,12,"G. Badger, J. Stone",ANZ,14071,2017-04-22 15:00:00,1.0,False,0.42857142857142855,0.2857142857142857,Pre
2017,Round 8,Sun,Apr-23,4:00pm,Wests Tigers,18,Canterbury,12,"G. Sutton, P. Gough",ANZ,19303,2017-04-23 16:00:00,1.0,False,0.2857142857142857,0.5714285714285714,Pre
2017,Round 8,Tue,Apr-25,7:00pm,Melbourne,20,Warriors,14,"B. Cummins, D. Munro",AAMI Park,22153,2017-04-25 19:00:00,1.0,False,0.8571428571428571,0.42857142857142855,Pre
2017,Round 8,Tue,Apr-25,4:15pm,Sydney,13,St George Illawarra,12,"M. Cecchin, A. Shortall",Allianz,40864,2017-04-25 16:15:00,1.0,False,0.7142857142857143,0.8571428571428571,Pre
2017,Round 9,Thu,Apr-27,7:50pm,Brisbane,32,Penrith,18,"G. Sutton, P. Gough",Suncorp,21464,2017-04-27 19:50:00,1.0,False,0.625,0.25,Pre
2017,Round 9,Fri,Apr-28,7:30pm,North Queensland,6,Parramatta,26,"G. Atkins, C. Sutton",1300SMILES,14247,2017-04-28 19:30:00,0.0,False,0.625,0.5,Pre
2017,Round 9,Fri,Apr-28,6:00pm,South Sydney,8,Manly Warringah,46,"G. Badger, G. Reynolds",Allianz,10594,2017-04-28 18:00:00,0.0,False,0.375,0.5,Pre
2017,Round 9,Sat,Apr-29,5:30pm,Canterbury,16,Canberra,10,"H. Perenara, C. James",ANZ,13390,2017-04-29 17:30:00,1.0,False,0.5,0.5,Pre
2017,Round 9,Sat,Apr-29,3:00pm,Gold Coast Titans,38,Newcastle,8,"D. Munro, A. Shortall",CBUS,10511,2017-04-29 15:00:00,1.0,False,0.25,0.125,Pre
2017,Round 9,Sat,Apr-29,7:30pm,Wests Tigers,16,Cronulla,22,"B. Cummins, A. Gee",Leichhardt,13405,2017-04-29 19:30:00,0.0,False,0.375,0.625,Pre
2017,Round 9,Sun,Apr-30,4:00pm,St George Illawarra,22,Melbourne,34,"M. Cecchin, C. Butler",WIN Stadium,12377,2017-04-30 16:00:00,0.0,False,0.75,0.875,Pre
2017,Round 9,Sun,Apr-30,2:00pm,Warriors,14,Sydney,13,"A. Klein, J. Stone",Mt Smart,13128,2017-04-30 14:00:00,1.0,False,0.375,0.75,Pre
2017,Round 10,Thu,May-11,7:50pm,Canterbury,14,North Queensland,30,"M. Cecchin, A. Gee",ANZ,8122,2017-05-11 19:50:00,0.0,False,0.5555555555555556,0.5555555555555556,Pre
2017,Round 10,Fri,May-12,6:00pm,St George Illawarra,14,Cronulla,18,"G. Sutton, C. Butler",UOW Jubilee,15927,2017-05-12 18:00:00,0.0,False,0.6666666666666666,0.6666666666666666,Pre
2017,Round 10,Fri,May-12,8:00pm,Wests Tigers,8,South Sydney,28,"H. Perenara, C. James",ANZ,12213,2017-05-12 20:00:00,0.0,False,0.3333333333333333,0.3333333333333333,Pre
2017,Round 10,Sat,May-13,7:50pm,Manly Warringah,14,Brisbane,24,"A. Klein, J. Stone",Suncorp,44127,2017-05-13 19:50:00,0.0,False,0.5555555555555556,0.6666666666666666,Pre
2017,Round 10,Sat,May-13,5:30pm,Melbourne,36,Gold Coast Titans,38,"D. Munro, A. Shortall",Suncorp,44127,2017-05-13 17:30:00,0.0,False,0.8888888888888888,0.3333333333333333,Pre
2017,Round 10,Sat,May-13,3:00pm,Penrith,36,Warriors,28,"B. Cummins, C. Sutton",Pepper Stadium,11588,2017-05-13 15:00:00,1.0,False,0.2222222222222222,0.4444444444444444,Pre
2017,Round 10,Sun,May-14,2:00pm,Newcastle,34,Canberra,20,"G. Badger, P. Gough",McDonald Jones,10997,2017-05-14 14:00:00,1.0,False,0.1111111111111111,0.4444444444444444,Pre
2017,Round 10,Sun,May-14,4:00pm,Sydney,48,Parramatta,10,"G. Atkins, G. Reynolds",Allianz,10467,2017-05-14 16:00:00,1.0,False,0.6666666666666666,0.5555555555555556,Pre
2017,Round 11,Thu,May-18,7:50pm,Cronulla,18,North Queensland,14,"A. Klein, A. Shortall",Southern Cross,8557,2017-05-18 19:50:00,1.0,False,0.7,0.6,Pre
2017,Round 11,Fri,May-19,7:50pm,Brisbane,36,Wests Tigers,0,"G. Atkins, G. Reynolds",Suncorp,21197,2017-05-19 19:50:00,1.0,False,0.7,0.3,Pre
2017,Round 11,Fri,May-19,8:00pm,Warriors,14,St George Illawarra,30,"H. Perenara, P. Gough",FMG,11108,2017-05-19 20:00:00,0.0,False,0.4,0.6,Pre
2017,Round 11,Sat,May-20,5:30pm,Gold Coast Titans,10,Manly Warringah,30,"M. Cecchin, A. Gee",CBUS,12509,2017-05-20 17:30:00,0.0,False,0.4,0.5,Pre
2017,Round 11,Sat,May-20,7:30pm,Parramatta,16,Canberra,22,"B. Cummins, C. Sutton",ANZ,10074,2017-05-20 19:30:00,0.0,False,0.5,0.4,Pre
2017,Round 11,Sun,May-21,4:00pm,Canterbury,18,Sydney,24,"G. Sutton, A. Shortall",ANZ,15090,2017-05-21 16:00:00,0.0,False,0.5,0.7,Pre
2017,Round 11,Sun,May-21,2:00pm,Newcastle,20,Penrith,30,"D. Munro, C. James",McDonald Jones,13319,2017-05-21 14:00:00,0.0,False,0.2,0.3,Pre
2017,Round 11,Sun,May-21,4:30pm,South Sydney,6,Melbourne,14,"G. Badger, J. Stone",nib Stadium,11433,2017-05-21 16:30:00,0.0,False,0.4,0.8,Pre
2017,Round 12,Fri,May-26,7:50pm,South Sydney,16,Parramatta,22,"G. Atkins, A. Shortall",ANZ,14218,2017-05-26 19:50:00,0.0,True,0.36363636363636365,0.45454545454545453,Origin
2017,Round 12,Sat,May-27,7:30pm,Cronulla,9,Canterbury,8,"B. Cummins, G. Badger",Southern Cross,20497,2017-05-27 19:30:00,1.0,True,0.7272727272727273,0.45454545454545453,Origin
2017,Round 12,Sat,May-27,7:30pm,Warriors,28,Brisbane,10,"A. Gee, G. Reynolds",Mt Smart,13826,2017-05-27 19:30:00,1.0,True,0.36363636363636365,0.7272727272727273,Origin
2017,Round 12,Sun,May-28,4:00pm,Canberra,24,Sydney,16,"H. Perenara, D. Munro",GIO Stadium,14786,2017-05-28 16:00:00,1.0,True,0.45454545454545453,0.7272727272727273,Origin
2017,Round 13,Fri,Jun-2,6:00pm,Melbourne,40,Newcastle,12,"A. Gee, G. Reynolds",AAMI Park,11070,2017-06-02 18:00:00,1.0,True,0.8181818181818182,0.18181818181818182,Origin
2017,Round 13,Fri,Jun-2,7:50pm,Parramatta,32,Warriors,24,"A. Klein, C. Sutton",ANZ,9489,2017-06-02 19:50:00,1.0,True,0.5,0.4166666666666667,Origin
2017,Round 13,Sat,Jun-3,7:30pm,North Queensland,20,Gold Coast Titans,8,"H. Perenara, C. James",1300SMILES,14612,2017-06-03 19:30:00,1.0,True,0.5454545454545454,0.36363636363636365,Origin
2017,Round 13,Sat,Jun-3,3:00pm,St George Illawarra,16,Wests Tigers,12,"G. Badger, P. Gough",ANZ,12983,2017-06-03 15:00:00,1.0,True,0.6363636363636364,0.2727272727272727,Origin
2017,Round 13,Sat,Jun-3,5:30pm,Sydney,18,Brisbane,16,"B. Cummins, D. Munro",Allianz,12236,2017-06-03 17:30:00,1.0,True,0.6666666666666666,0.6666666666666666,Origin
2017,Round 13,Sun,Jun-4,4:00pm,Canterbury,0,Penrith,38,"G. Atkins, A. Shortall",ANZ,11283,2017-06-04 16:00:00,0.0,True,0.4166666666666667,0.36363636363636365,Origin
2017,Round 13,Sun,Jun-4,2:00pm,Manly Warringah,21,Canberra,20,"G. Sutton, C. Butler",Lottoland,11318,2017-06-04 14:00:00,1.0,True,0.5454545454545454,0.5,Origin
2017,Round 14,Thu,Jun-8,7:50pm,Cronulla,13,Melbourne,18,"M. Cecchin, G. Badger",Southern Cross,7912,2017-06-08 19:50:00,0.0,True,0.75,0.8333333333333334,Origin
2017,Round 14,Fri,Jun-9,7:50pm,Brisbane,24,South Sydney,18,"G. Sutton, P. Gough",Suncorp,30578,2017-06-09 19:50:00,1.0,True,0.6153846153846154,0.3333333333333333,Origin
2017,Round 14,Fri,Jun-9,6:00pm,Manly Warringah,18,Newcastle,14,"A. Klein, J. Stone",Lottoland,4189,2017-06-09 18:00:00,1.0,True,0.5833333333333334,0.16666666666666666,Origin
2017,Round 14,Sat,Jun-10,3:00pm,Gold Coast Titans,12,Warriors,34,"D. Munro, C. Sutton",CBUS,14067,2017-06-10 15:00:00,0.0,True,0.3333333333333333,0.38461538461538464,Origin
2017,Round 14,Sat,Jun-10,7:30pm,Parramatta,6,North Queensland,32,"A. Gee, G. Reynolds",TIO Stadium,11968,2017-06-10 19:30:00,0.0,True,0.5384615384615384,0.5833333333333334,Origin
2017,Round 14,Sat,Jun-10,5:30pm,Penrith,24,Canberra,20,"H. Perenara, C. James",Carrington,8730,2017-06-10 17:30:00,1.0,True,0.4166666666666667,0.46153846153846156,Origin
2017,Round 14,Sun,Jun-11,4:00pm,Wests Tigers,18,Sydney,40,"G. Atkins, A. Shortall",Campbelltown,10066,2017-06-11 16:00:00,0.0,True,0.25,0.6923076923076923,Origin
2017,Round 14,Mon,Jun-12,4:00pm,Canterbury,16,St George Illawarra,2,"B. Cummins, G. Badger",ANZ,24083,2017-06-12 16:00:00,1.0,True,0.38461538461538464,0.6666666666666666,Origin
2017,Round 15,Fri,Jun-16,7:50pm,South Sydney,36,Gold Coast Titans,20,"A. Klein, A. Shortall",ANZ,7163,2017-06-16 19:50:00,1.0,True,0.3076923076923077,0.3076923076923077,Origin
2017,Round 15,Sat,Jun-17,7:30pm,Cronulla,24,Wests Tigers,22,"H. Perenara, D. Munro",Southern Cross,11695,2017-06-17 19:30:00,1.0,True,0.6923076923076923,0.23076923076923078,Origin
2017,Round 15,Sat,Jun-17,5:30pm,Melbourne,23,North Queensland,22,"B. Cummins, A. Gee",AAMI Park,17124,2017-06-17 17:30:00,1.0,True,0.8461538461538461,0.6153846153846154,Origin
2017,Round 15,Sun,Jun-18,4:00pm,Parramatta,24,St George Illawarra,10,"G. Atkins, C. Sutton",ANZ,13559,2017-06-18 16:00:00,1.0,True,0.5,0.6153846153846154,Origin
2017,Round 16,Fri,Jun-23,8:00pm,Warriors,21,Canterbury,14,"A. Klein, P. Gough",Mt Smart,13476,2017-06-23 20:00:00,1.0,True,0.42857142857142855,0.42857142857142855,Origin
2017,Round 16,Fri,Jun-23,7:50pm,Wests Tigers,14,Gold Coast Titans,26,"G. Badger, J. Stone",Campbelltown,6891,2017-06-23 19:50:00,0.0,True,0.21428571428571427,0.2857142857142857,Origin
2017,Round 16,Sat,Jun-24,5:30pm,Canberra,20,Brisbane,30,"H. Perenara, D. Munro",GIO Stadium,15652,2017-06-24 17:30:00,0.0,True,0.42857142857142855,0.6428571428571429,Origin
2017,Round 16,Sat,Jun-24,3:00pm,North Queensland,14,Penrith,12,"G. Atkins, C. Sutton",1300SMILES,17876,2017-06-24 15:00:00,1.0,True,0.5714285714285714,0.46153846153846156,Origin
2017,Round 16,Sat,Jun-24,7:30pm,Sydney,25,Melbourne,24,"M. Cecchin, A. Shortall",Adelaide,21492,2017-06-24 19:30:00,1.0,True,0.7142857142857143,0.8571428571428571,Origin
2017,Round 16,Sun,Jun-25,4:00pm,Cronulla,18,Manly Warringah,35,"B. Cummins, C. Butler",Southern Cross,14766,2017-06-25 16:00:00,0.0,True,0.7142857142857143,0.6153846153846154,Origin
2017,Round 16,Sun,Jun-25,2:00pm,St George Illawarra,32,Newcastle,28,"A. Gee, G. Reynolds",UOW Jubilee,10174,2017-06-25 14:00:00,1.0,True,0.5714285714285714,0.15384615384615385,Origin
2017,Round 17,Thu,Jun-29,7:50pm,Parramatta,13,Canterbury,12,"H. Perenara, D. Munro",ANZ,14061,2017-06-29 19:50:00,1.0,True,0.5333333333333333,0.4,Origin
2017,Round 17,Fri,Jun-30,7:50pm,Brisbane,12,Melbourne,42,"A. Klein, A. Gee",Suncorp,41471,2017-06-30 19:50:00,0.0,True,0.6666666666666666,0.8,Origin
2017,Round 17,Fri,Jun-30,6:00pm,Gold Coast Titans,20,St George Illawarra,10,"G. Atkins, C. Sutton",CBUS,13140,2017-06-30 18:00:00,1.0,True,0.3333333333333333,0.6,Origin
2017,Round 17,Sat,Jul-1,7:30pm,Canberra,18,North Queensland,31,"B. Cummins, P. Gough",GIO Stadium,10266,2017-07-01 19:30:00,0.0,True,0.4,0.6,Origin
2017,Round 17,Sat,Jul-1,3:30pm,Manly Warringah,26,Warriors,22,"G. Badger, T. Roby",nib Stadium,6258,2017-07-01 15:30:00,1.0,True,0.6428571428571429,0.4666666666666667,Origin
2017,Round 17,Sat,Jul-1,3:00pm,Sydney,12,Cronulla,44,"G. Sutton, C. James",Central Coast,20060,2017-07-01 15:00:00,0.0,True,0.7333333333333333,0.6666666666666666,Origin
2017,Round 17,Sun,Jul-2,2:00pm,Newcastle,12,Wests Tigers,33,"G. Reynolds, A. Shortall",McDonald Jones,19531,2017-07-02 14:00:00,0.0,True,0.14285714285714285,0.2,Origin
2017,Round 17,Sun,Jul-2,4:00pm,South Sydney,42,Penrith,14,"M. Cecchin, J. Stone",ANZ,14103,2017-07-02 16:00:00,1.0,True,0.35714285714285715,0.42857142857142855,Origin
